lng,lat
101.37033604,3.13879236
101.3708818,3.13863066
101.37126148,3.13845354
101.37130027,3.13842304
101.47475954,3.07262426
101.47560828,3.07524365
101.47563047,3.07504775
101.412553,3.08189
101.41396852,3.07939772
101.41274886,3.07856111
101.69839275,3.15440316
101.69373006,3.11799956
101.70376324,3.11611897
101.69677556,3.1174876
101.43950162,3.01947424
101.43949053,3.01949348
101.44016706,3.01997331
101.41274886,3.07856111
101.37033604,3.13879236
101.37120606,3.13837726
101.37083428,3.13853932
101.37143,3.1383698
101.3708818,3.13863066
101.37383835,3.13939017
101.37126148,3.13845354
101.37130027,3.13842304
101.41274886,3.07856111
101.46520203,3.14933237
101.46052068,3.14678336
101.4749018,3.0753892
101.47560828,3.07524365
101.47563047,3.07504775
101.41274886,3.07856111
101.41274886,3.07856111
101.62207402,3.13783336
101.62173271,3.13777364
101.41396852,3.07939772
101.41274886,3.07856111
101.47560828,3.07524365
101.47563047,3.07504775
101.462922,3.063816
101.46300554,3.0638615
101.4609644,3.06490715
101.46313369,3.06386378
101.46213472,3.16855939
101.47560828,3.07524365
101.47563047,3.07504775
101.59592866,3.10589386
101.59572601,3.10602057
101.59590089,3.10551519
101.59597864,3.10583081
101.59609528,3.10493079
101.59582869,3.10527585
101.48534238,3.07444331
101.48536921,3.0740737
101.4852829,3.07545662
101.48482281,3.07507926
101.48478448,3.07498969
101.47560828,3.07524365
101.47563047,3.07504775
101.43999388,3.01997633
101.43949053,3.01949348
101.4395848,3.01937542
101.44023915,3.01997428
101.41274886,3.07856111
101.41274886,3.07856111
101.41286528,3.0794326
101.41396852,3.07939772
101.47475954,3.07262426
101.47560828,3.07524365
101.47563047,3.07504775
101.59523443,3.07901766
101.5953344,3.07954552
101.59558432,3.0793359
101.59674,3.082514
101.41129083,3.07231767
101.410904,3.0713556
101.43689534,3.08718102
101.41363525,3.0799365
100.33102828,5.41476946
100.2781946,5.40068486
100.3022459,5.34081506
100.30056374,5.34174625
100.30375822,5.34023458
100.30358288,5.34044136
100.30181497,5.34105529
100.30210197,5.34096983
100.36622822,5.39359904
100.365746,5.3924537
100.36716179,5.39365974
100.38325136,5.40155314
100.36473818,5.39429047
100.41873093,6.52201744
100.41838529,6.52253367
100.41885164,6.52131811
100.53833485,13.76485468
100.41917534,6.51917634
100.41865961,6.52252581
101.46570679,3.06558071
101.47563047,3.07504775
101.412553,3.08189
101.41274886,3.07856111
101.41286528,3.0794326
101.40963324,3.08244052
101.41853129,3.08450691
101.41396852,3.07939772
101.39800782,3.00207576
101.39743783,3.00179584
101.397643,3.001458
101.39816397,3.00068083
101.397458,3.001859
101.39971604,3.00300475
101.59576204,3.1059063
101.59605861,3.10505639
101.59595088,3.10609484
101.59597864,3.10583081
101.533,3.08333
101.54963653,3.07741839
101.54837638,3.07617632
101.54804886,3.0768676
101.5480211,3.07687902
101.43883618,3.00884977
101.43368472,3.01870219
101.4318924,3.01425648
101.4249794,3.00482295
101.59598975,3.07929836
101.59558432,3.0793359
101.47560828,3.07524365
101.47563047,3.07504775
101.44787544,3.10911332
101.455895,3.10301088
101.447492,3.109441
101.44750942,3.10941047
101.44769243,3.10927847
101.447486,3.109213
101.79094723,2.99600938
101.7892557,2.99145291
101.78861025,2.99277517
101.78970605,2.99282826
101.71459401,2.96990958
101.71490538,2.97054364
101.71432156,2.97004978
101.71482754,2.97007528
101.71418255,2.97002971
101.71459401,2.96990958
101.71320396,2.97017375
101.71386006,2.96945353
101.7137433,2.96947316
101.7138545,2.96941069
101.71350421,2.96979931
101.70565354,2.93344343
101.4498775,3.10485523
101.44462565,3.19989644
101.45929813,3.09939987
101.4244693,3.02546784
101.42382614,3.02577616
101.42358218,3.02556021
101.42363548,3.02554091
101.4238095,3.02556525
101.424122,3.025134
101.42369307,3.02613863
101.44597325,3.04043607
101.47563047,3.07504775
101.54765472,3.08880212
101.517663,3.07638779
101.54672766,3.08902685
101.48065647,3.06832811
101.49131952,3.06803968
101.48080626,3.07120193
101.47632943,3.07426498
101.517663,3.07638779
101.4840905,3.06504787
101.48987146,3.06779423
101.47563047,3.07504775
101.54837638,3.07617632
101.55043593,3.07168933
101.544626,3.071427
101.5452011,3.06978594
101.55012505,3.07401414
101.517663,3.07638779
101.5480211,3.07687902
101.56162262,3.06905096
101.56291069,3.06974374
101.5621223,3.07424886
101.55573766,3.07120412
101.517663,3.07638779
101.56246097,3.07118748
101.46570679,3.06558071
101.47560828,3.07524365
101.47563047,3.07504775
101.47632943,3.07426498
101.4749018,3.0753892
101.517663,3.07638779
101.47475954,3.07262426
101.46300554,3.0638615
101.46570679,3.06558071
101.47560828,3.07524365
101.47563047,3.07504775
101.46570679,3.06558071
101.47563047,3.07504775
101.46300554,3.0638615
101.47563047,3.07504775
101.47560828,3.07524365
101.517663,3.07638779
101.3708818,3.13863066
101.36852741,3.139135
101.37383835,3.13939017
101.46260063,3.06423655
101.44021949,3.02007974
101.4139245,3.0798129
101.45,3.03333
101.45,3.03333
101.45,3.03333
101.45,3.03333
101.45,3.03333
101.45,3.03333
101.47471367,3.07313188
101.533,3.08333
101.533,3.08333
101.41272144,3.07977503
101.41272144,3.07977503
101.69774383,3.14360136
101.49079245,3.05804009
101.41272144,3.07977503
101.41272144,3.07977503
101.41272144,3.07977503
101.44693851,3.04756842
101.517663,3.07638779
101.47560828,3.07524365
101.47563047,3.07504775
101.41280984,3.08116945
101.414576,3.080644
101.41382992,3.08110058
101.4172411,3.08245154
101.44487521,3.04267412
101.46059278,3.10854161
101.46195889,3.10925591
101.4613582,3.1087596
101.46064824,3.10818992
101.46145463,3.10904165
101.45925522,3.10902022
101.46024227,3.10852742
101.45925522,3.10902022
101.517663,3.07638779
101.41382992,3.08110058
101.4172411,3.08245154
101.41375785,3.07980393
101.44756488,3.04397208
101.696745,3.117503
101.69552565,3.14829351
101.69677556,3.1174876
101.46300554,3.0638615
101.43162753,2.99913585
101.43174648,2.99884159
101.43149436,2.99875052
101.43304467,3.0090414
101.43864764,3.01037048
101.43296957,3.01399128
101.4395848,3.01937542
101.44043684,3.01962683
101.46158561,3.14678681
101.4527836,3.0638769
101.6860199,2.74373034
101.47575806,3.07975839
101.63800222,3.10428831
101.47526435,3.0735236
101.47731687,3.07810771
101.47124263,3.07463804
101.47563047,3.07504775
101.47560828,3.07524365
101.45346023,3.06347125
101.4527836,3.0638769
101.4172411,3.08245154
101.41375785,3.07980393
101.44623944,3.04204759
101.445774,3.051203
101.62662944,3.13093555
101.62746191,3.1306175
101.62697911,3.13052109
101.447704,3.073135
101.45303872,3.06357764
101.4534214,3.06402879
101.44988859,3.05190332
101.47367783,3.06475212
101.44804736,3.04862915
101.45496878,3.06342259
101.45009934,3.06569624
101.47560828,3.07524365
101.47563047,3.07504775
101.47560828,3.07524365
101.47563047,3.07504775
101.69590652,3.14907553
101.69277238,3.15088119
101.69552565,3.14829351
101.4202999,3.08279618
101.41375785,3.07980393
101.55234563,3.07162615
101.4687742,3.0704929
101.47563047,3.07504775
101.47560828,3.07524365
101.46272821,3.06418728
101.4580965,3.1100701
101.47560828,3.07524365
101.47563047,3.07504775
101.45627769,3.06369281
101.45016789,3.03880461
101.44998842,3.03846928
101.44535213,3.04946856
101.4856217,3.08553853
101.48714737,3.08522363
101.47563047,3.07504775
101.47560828,3.07524365
101.4202999,3.08279618
101.41375785,3.07980393
101.44514694,3.03548918
101.44541313,3.04908112
101.44488931,3.0483773
101.44514694,3.03548918
101.44541313,3.04908112
101.4202999,3.08279618
101.41375785,3.07980393
101.4687742,3.0704929
101.47563047,3.07504775
101.47560828,3.07524365
101.4202999,3.08279618
101.41375785,3.07980393
101.44514694,3.03548918
101.44998842,3.03846928
101.45016789,3.03880461
101.41375785,3.07980393
101.44998842,3.03846928
101.45016789,3.03880461
101.44465338,3.04308702
101.47560828,3.07524365
101.47563047,3.07504775
101.47586346,3.0750753
101.47560828,3.07524365
101.41375785,3.07980393
101.58284068,3.08174446
101.68693552,3.13428954
101.68702446,3.13354013
101.70616865,3.14058038
101.69774383,3.14360136
101.70584257,3.14436696
101.71092153,3.14476905
101.71306921,3.14866975
101.45015717,3.04296154
101.41334205,3.07100227
101.450653,3.046724
101.444845,3.054851
101.44703248,3.04953122
101.46272821,3.06418728
101.41375785,3.07980393
101.444845,3.054851
101.47560828,3.07524365
101.47712271,3.07531367
101.44466447,3.0548488
101.606704,3.368024
101.65550709,3.46184667
101.69683058,3.46374081
101.5795183,3.31430384
101.45431995,3.04988257
101.4453721,3.04902548
101.4473375,3.10645295
101.47493784,3.0733858
101.41283249,3.07939252
101.41283249,3.07939252
101.70201752,3.18512434
101.76341772,3.14445838
101.46056414,3.10882739
101.46056414,3.10882739
101.45016789,3.03880461
103.13275341,5.33240969
103.01537198,5.22040817
103.13445478,5.33470647
101.69815346,3.14263649
102.24836107,2.19492713
101.5219716,3.0013597
102.24931866,2.19586177
102.25008687,2.1901225
102.24937981,2.18959912
102.24929988,2.19582668
101.447847,3.073167
101.451204,3.062132
101.45378745,3.06461491
101.44769453,3.05166564
101.45750897,3.05170154
101.4749714,3.07350847
101.44045584,3.01980727
101.47360023,3.05782717
101.47367228,3.05763509
101.47451038,3.07333183
101.4482798,3.05034335
101.447048,3.049684
101.82696971,3.35298121
101.46266142,3.06416083
100.4153337,6.52957745
101.41417266,3.08546152
101.47586346,3.0750753
101.46199605,3.14654704
101.62697911,3.13052109
101.15249286,4.31105638
101.08415902,4.59402273
101.44703698,3.05109118
101.44722,3.051138
101.44722,3.051138
101.452229,3.06642822
101.4448446,3.09906514
101.4448446,3.09906514
101.4448446,3.09906514
101.46262188,3.06409096
101.4534325,3.06403335
101.46145463,3.10904165
101.42501266,3.00480039
101.46031545,3.10893077
101.47359495,3.05783084
101.47367228,3.05763509
101.4473375,3.10645295
101.445673,3.051079
101.47563047,3.0750753
101.413865,3.0803
101.47597007,3.07510926
101.41376353,3.08042452
101.47027744,3.06388664
101.44488931,3.0483773
101.47525786,3.07493923
101.56031235,3.08605239
101.55930746,3.0813766
101.45253958,3.06373378
101.4613582,3.10841509
101.42071695,3.08372979
101.62709611,2.98281602
101.41379,3.080435
101.44733196,3.10643798
101.420619,3.083703
101.413787,3.08042
101.43473,3.112888
101.468532,3.062947
101.452401,3.060776
101.370808,3.018649
101.449907,3.038288
101.424433,3.070304
101.413775,3.080494
101.449943,3.05097
101.420558,3.084241
101.412848,3.079413
101.412596,3.078586
101.483996,3.061596
101.425001,3.004776
101.41669,3.081049
101.413842,3.080255
101.413874,3.080324
101.40049,3.088379
101.413832,3.080283
101.413894,3.080179
